"emp_no","title","dept_name","first_name","last_name","gender","hire_date"
17760,"Sales Lead","Sales","Rachael","De Ruggiero","F","2000-04-24"
17793,"Entry Level Sales","Sales","Ree","Beswetherick","F","2002-08-04"
17793,"Retail Associate","Sales","Ree","Beswetherick","F","2002-08-04"
17793,"Sales Representative","Sales","Ree","Beswetherick","F","2002-08-04"
17793,"Sales Lead","Sales","Ree","Beswetherick","F","2002-08-04"
11739,"Entry Level Sales","Sales","Robbin","Pitrollo","F","1998-10-06"
11739,"Retail Associate","Sales","Robbin","Pitrollo","F","1998-10-06"
11739,"Sales Representative","Sales","Robbin","Pitrollo","F","1998-10-06"
11739,"Sales Lead","Sales","Robbin","Pitrollo","F","1998-10-06"
19749,"Entry Level Sales","Sales","Torry","Croix","M","2001-06-24"
19749,"Retail Associate","Sales","Torry","Croix","M","2001-06-24"
19749,"Sales Representative","Sales","Torry","Croix","M","2001-06-24"
19749,"Sales Lead","Sales","Torry","Croix","M","2001-06-24"
13065,"Entry Level Sales","Sales","Benson","Exelby","M","1999-04-19"
13065,"Retail Associate","Sales","Benson","Exelby","M","1999-04-19"
13065,"Sales Representative","Sales","Benson","Exelby","M","1999-04-19"
13065,"Sales Lead","Sales","Benson","Exelby","M","1999-04-19"
18912,"Entry Level Sales","Sales","Darill","Skelbeck","M","1999-03-01"
18912,"Retail Associate","Sales","Darill","Skelbeck","M","1999-03-01"
18912,"Sales Representative","Sales","Darill","Skelbeck","M","1999-03-01"
18912,"Sales Lead","Sales","Darill","Skelbeck","M","1999-03-01"
11753,"Entry Level Sales","Sales","Sela","Morant","F","2001-09-12"
11753,"Retail Associate","Sales","Sela","Morant","F","2001-09-12"
11753,"Sales Representative","Sales","Sela","Morant","F","2001-09-12"
11753,"Sales Lead","Sales","Sela","Morant","F","2001-09-12"
10465,"Entry Level Sales","Sales","Armstrong","Tolchard","M","2000-06-04"
10465,"Retail Associate","Sales","Armstrong","Tolchard","M","2000-06-04"
10465,"Sales Representative","Sales","Armstrong","Tolchard","M","2000-06-04"
10465,"Sales Lead","Sales","Armstrong","Tolchard","M","2000-06-04"
10038,"Entry Level Sales","Sales","Ban","Webb","M","2000-03-04"
10038,"Retail Associate","Sales","Ban","Webb","M","2000-03-04"
10038,"Sales Representative","Sales","Ban","Webb","M","2000-03-04"
10038,"Sales Lead","Sales","Ban","Webb","M","2000-03-04"
17411,"Entry Level Sales","Sales","Ilse","Durrand","F","2001-02-10"
17411,"Retail Associate","Sales","Ilse","Durrand","F","2001-02-10"
17411,"Sales Representative","Sales","Ilse","Durrand","F","2001-02-10"
17411,"Sales Lead","Sales","Ilse","Durrand","F","2001-02-10"
12534,"Entry Level Sales","Sales","Devina","Schanke","F","1999-08-12"
12534,"Retail Associate","Sales","Devina","Schanke","F","1999-08-12"
12534,"Sales Representative","Sales","Devina","Schanke","F","1999-08-12"
12534,"Sales Lead","Sales","Devina","Schanke","F","1999-08-12"
17630,"Entry Level Sales","Sales","Tybalt","Loffhead","M","1999-07-12"
17630,"Retail Associate","Sales","Tybalt","Loffhead","M","1999-07-12"
17630,"Sales Representative","Sales","Tybalt","Loffhead","M","1999-07-12"
17630,"Sales Lead","Sales","Tybalt","Loffhead","M","1999-07-12"
13428,"Entry Level Sales","Sales","Zane","MacMarcuis","M","1999-08-01"
13428,"Retail Associate","Sales","Zane","MacMarcuis","M","1999-08-01"
13428,"Sales Representative","Sales","Zane","MacMarcuis","M","1999-08-01"
13428,"Sales Lead","Sales","Zane","MacMarcuis","M","1999-08-01"
16987,"Entry Level Sales","Sales","Josepha","Alcock","F","1999-08-11"
16987,"Retail Associate","Sales","Josepha","Alcock","F","1999-08-11"
16987,"Sales Representative","Sales","Josepha","Alcock","F","1999-08-11"
16987,"Sales Lead","Sales","Josepha","Alcock","F","1999-08-11"
10992,"Entry Level Sales","Sales","Byram","Lownes","M","2002-09-09"
10992,"Retail Associate","Sales","Byram","Lownes","M","2002-09-09"
10992,"Sales Representative","Sales","Byram","Lownes","M","2002-09-09"
10992,"Sales Lead","Sales","Byram","Lownes","M","2002-09-09"
10214,"Entry Level Sales","Sales","Amaleta","MacInnes","F","2001-09-17"
10214,"Retail Associate","Sales","Amaleta","MacInnes","F","2001-09-17"
10214,"Sales Representative","Sales","Amaleta","MacInnes","F","2001-09-17"
10214,"Sales Lead","Sales","Amaleta","MacInnes","F","2001-09-17"
11333,"Entry Level Sales","Sales","Edgar","McAless","M","2003-03-20"
11333,"Retail Associate","Sales","Edgar","McAless","M","2003-03-20"
11333,"Sales Representative","Sales","Edgar","McAless","M","2003-03-20"
11333,"Sales Lead","Sales","Edgar","McAless","M","2003-03-20"
15362,"Entry Level Sales","Sales","Thain","Jikylls","M","2000-05-11"
15362,"Retail Associate","Sales","Thain","Jikylls","M","2000-05-11"
15362,"Sales Representative","Sales","Thain","Jikylls","M","2000-05-11"
15362,"Sales Lead","Sales","Thain","Jikylls","M","2000-05-11"
11793,"Research Technician","Research","Rolph","Auty","M","1999-06-14"
11793,"Research Associate","Research","Rolph","Auty","M","1999-06-14"
11793,"Senior Research Associate","Research","Rolph","Auty","M","1999-06-14"
11793,"Research Manager","Research","Rolph","Auty","M","1999-06-14"
15531,"Research Technician","Research","Baudoin","Le Maitre","M","2001-02-28"
15531,"Research Associate","Research","Baudoin","Le Maitre","M","2001-02-28"
15531,"Senior Research Associate","Research","Baudoin","Le Maitre","M","2001-02-28"
15531,"Research Manager","Research","Baudoin","Le Maitre","M","2001-02-28"
13304,"Research Technician","Research","Hailee","Blyth","F","2000-09-29"
13304,"Research Associate","Research","Hailee","Blyth","F","2000-09-29"
13304,"Senior Research Associate","Research","Hailee","Blyth","F","2000-09-29"
13304,"Research Manager","Research","Hailee","Blyth","F","2000-09-29"
11608,"Research Technician","Research","Hermann","Fenelow","M","2000-05-06"
11608,"Research Associate","Research","Hermann","Fenelow","M","2000-05-06"
11608,"Senior Research Associate","Research","Hermann","Fenelow","M","2000-05-06"
11608,"Research Manager","Research","Hermann","Fenelow","M","2000-05-06"
15094,"Research Technician","Research","Talbot","Tully","M","2001-08-28"
15094,"Research Associate","Research","Talbot","Tully","M","2001-08-28"
15094,"Senior Research Associate","Research","Talbot","Tully","M","2001-08-28"
15094,"Research Manager","Research","Talbot","Tully","M","2001-08-28"
10983,"Research Technician","Research","Ebenezer","Bertomeu","M","1999-09-12"
10983,"Research Associate","Research","Ebenezer","Bertomeu","M","1999-09-12"
10983,"Senior Research Associate","Research","Ebenezer","Bertomeu","M","1999-09-12"
10983,"Research Manager","Research","Ebenezer","Bertomeu","M","1999-09-12"
10868,"Research Technician","Research","Franzen","Seel","M","2000-04-14"
10868,"Research Associate","Research","Franzen","Seel","M","2000-04-14"
10868,"Senior Research Associate","Research","Franzen","Seel","M","2000-04-14"
10868,"Research Manager","Research","Franzen","Seel","M","2000-04-14"
16006,"Research Technician","Research","Llywellyn","Domoni","M","1999-11-12"
16006,"Research Associate","Research","Llywellyn","Domoni","M","1999-11-12"
16006,"Senior Research Associate","Research","Llywellyn","Domoni","M","1999-11-12"
16006,"Research Manager","Research","Llywellyn","Domoni","M","1999-11-12"
11990,"Research Technician","Research","Homere","Loutheane","M","2000-03-02"
11990,"Research Associate","Research","Homere","Loutheane","M","2000-03-02"
11990,"Senior Research Associate","Research","Homere","Loutheane","M","2000-03-02"
11990,"Research Manager","Research","Homere","Loutheane","M","2000-03-02"
19567,"Research Technician","Research","Ali","Forryan","M","2001-01-11"
19567,"Research Associate","Research","Ali","Forryan","M","2001-01-11"
19567,"Senior Research Associate","Research","Ali","Forryan","M","2001-01-11"
19567,"Research Manager","Research","Ali","Forryan","M","2001-01-11"
11134,"Research Technician","Research","Bard","MacCrossan","M","1999-03-15"
11134,"Research Associate","Research","Bard","MacCrossan","M","1999-03-15"
11134,"Senior Research Associate","Research","Bard","MacCrossan","M","1999-03-15"
11134,"Research Manager","Research","Bard","MacCrossan","M","1999-03-15"
14244,"Research Technician","Research","Simeon","Labro","M","2001-07-27"
14244,"Research Associate","Research","Simeon","Labro","M","2001-07-27"
14244,"Senior Research Associate","Research","Simeon","Labro","M","2001-07-27"
14244,"Research Manager","Research","Simeon","Labro","M","2001-07-27"
17290,"Research Technician","Research","Madella","Burge","F","2002-09-11"
17290,"Research Associate","Research","Madella","Burge","F","2002-09-11"
17290,"Senior Research Associate","Research","Madella","Burge","F","2002-09-11"
17290,"Research Manager","Research","Madella","Burge","F","2002-09-11"
16149,"Research Technician","Research","Brittne","Simoes","F","2002-07-02"
16149,"Research Associate","Research","Brittne","Simoes","F","2002-07-02"
16149,"Senior Research Associate","Research","Brittne","Simoes","F","2002-07-02"
16149,"Research Manager","Research","Brittne","Simoes","F","2002-07-02"
15433,"Research Technician","Research","Nelli","Wartnaby","F","1999-07-25"
15433,"Research Associate","Research","Nelli","Wartnaby","F","1999-07-25"
15433,"Senior Research Associate","Research","Nelli","Wartnaby","F","1999-07-25"
15433,"Research Manager","Research","Nelli","Wartnaby","F","1999-07-25"
16705,"Research Technician","Research","Wyatt","Stallard","M","2001-06-18"
16705,"Research Associate","Research","Wyatt","Stallard","M","2001-06-18"
16705,"Senior Research Associate","Research","Wyatt","Stallard","M","2001-06-18"
16705,"Research Manager","Research","Wyatt","Stallard","M","2001-06-18"
11790,"Research Technician","Research","Minor","Dumbrill","M","2002-03-11"
11790,"Research Associate","Research","Minor","Dumbrill","M","2002-03-11"
11790,"Senior Research Associate","Research","Minor","Dumbrill","M","2002-03-11"
11790,"Research Manager","Research","Minor","Dumbrill","M","2002-03-11"
10765,"Research Technician","Research","Elianora","Olman","F","2001-10-29"
10765,"Research Associate","Research","Elianora","Olman","F","2001-10-29"
10765,"Senior Research Associate","Research","Elianora","Olman","F","2001-10-29"
10765,"Research Manager","Research","Elianora","Olman","F","2001-10-29"
17586,"Research Technician","Research","Lindsy","Breedy","F","2002-05-23"
17586,"Research Associate","Research","Lindsy","Breedy","F","2002-05-23"
17586,"Senior Research Associate","Research","Lindsy","Breedy","F","2002-05-23"
17586,"Research Manager","Research","Lindsy","Breedy","F","2002-05-23"
11738,"Research Technician","Research","Clyve","Fortnam","M","2000-04-22"
11738,"Research Associate","Research","Clyve","Fortnam","M","2000-04-22"
11738,"Senior Research Associate","Research","Clyve","Fortnam","M","2000-04-22"
11738,"Research Manager","Research","Clyve","Fortnam","M","2000-04-22"
11458,"Research Technician","Research","Ansel","Stringfellow","M","2001-08-27"
11458,"Research Associate","Research","Ansel","Stringfellow","M","2001-08-27"
11458,"Senior Research Associate","Research","Ansel","Stringfellow","M","2001-08-27"
11458,"Research Manager","Research","Ansel","Stringfellow","M","2001-08-27"
16510,"Research Technician","Research","Armstrong","Podd","M","1999-08-07"
16510,"Research Associate","Research","Armstrong","Podd","M","1999-08-07"
16510,"Senior Research Associate","Research","Armstrong","Podd","M","1999-08-07"
16510,"Research Manager","Research","Armstrong","Podd","M","1999-08-07"
16208,"Research Technician","Research","Corella","Berrane","F","2000-01-29"
16208,"Research Associate","Research","Corella","Berrane","F","2000-01-29"
16208,"Senior Research Associate","Research","Corella","Berrane","F","2000-01-29"
16208,"Research Manager","Research","Corella","Berrane","F","2000-01-29"
10180,"Research Technician","Research","Aldis","Evins","M","2001-11-24"
10180,"Research Associate","Research","Aldis","Evins","M","2001-11-24"
10180,"Senior Research Associate","Research","Aldis","Evins","M","2001-11-24"
10180,"Research Manager","Research","Aldis","Evins","M","2001-11-24"
17723,"Research Technician","Research","Marni","Iceton","F","2000-11-15"
17723,"Research Associate","Research","Marni","Iceton","F","2000-11-15"
17723,"Senior Research Associate","Research","Marni","Iceton","F","2000-11-15"
17723,"Research Manager","Research","Marni","Iceton","F","2000-11-15"
15599,"Research Technician","Research","Josefina","Doyle","F","2001-08-25"
15599,"Research Associate","Research","Josefina","Doyle","F","2001-08-25"
15599,"Senior Research Associate","Research","Josefina","Doyle","F","2001-08-25"
15599,"Research Manager","Research","Josefina","Doyle","F","2001-08-25"
14795,"Research Technician","Research","Ardyce","Sancroft","F","1999-12-06"
14795,"Research Associate","Research","Ardyce","Sancroft","F","1999-12-06"
14795,"Senior Research Associate","Research","Ardyce","Sancroft","F","1999-12-06"
14795,"Research Manager","Research","Ardyce","Sancroft","F","1999-12-06"
15452,"Research Technician","Research","Garrot","MacCrossan","M","1999-03-01"
15452,"Research Associate","Research","Garrot","MacCrossan","M","1999-03-01"
15452,"Senior Research Associate","Research","Garrot","MacCrossan","M","1999-03-01"
15452,"Research Manager","Research","Garrot","MacCrossan","M","1999-03-01"
12342,"Customer Service Call Center","Customer Service","Justinian","Enevold","M","2000-04-16"
12342,"Customer Service Associate","Customer Service","Justinian","Enevold","M","2000-04-16"
12342,"Customer Service Representative","Customer Service","Justinian","Enevold","M","2000-04-16"
12342,"Customer Service Manager","Customer Service","Justinian","Enevold","M","2000-04-16"
14463,"Customer Service Call Center","Customer Service","Cherlyn","Balsdon","F","2002-01-22"
14463,"Customer Service Associate","Customer Service","Cherlyn","Balsdon","F","2002-01-22"
14463,"Customer Service Representative","Customer Service","Cherlyn","Balsdon","F","2002-01-22"
14463,"Customer Service Manager","Customer Service","Cherlyn","Balsdon","F","2002-01-22"
18308,"Customer Service Call Center","Customer Service","Gaspard","Ateridge","M","2002-06-15"
18308,"Customer Service Associate","Customer Service","Gaspard","Ateridge","M","2002-06-15"
18308,"Customer Service Representative","Customer Service","Gaspard","Ateridge","M","2002-06-15"
18308,"Customer Service Manager","Customer Service","Gaspard","Ateridge","M","2002-06-15"
